Unnamed: 0.1,Unnamed: 0,verdict,statement_originator,statement_x,statement_date,statement_source,factchecker,factcheck_date,factcheck_analysis_link,Toxicity_GPT3_wNV,Fact_assessment_GPT3_wNV,Offensive Assessment,statement_y,Toxicity_GPT4_without_NV,Fact assessment_GPT4_without_NV,statement_z,Toxicity_GPT4_with_NV,Fact assessment_GPT4_with_NV,statement_w_x,Toxicity_GPT3_without_NV_x,Fact assessment_GPT3_without_NV_x,statement_w_y,Toxicity_GPT3_without_NV_y,Fact assessment_GPT3_without_NV_y,Toxicity,Fact assessment,Source Verification,Fact Assessment,Image assessment
779,14661,false,Patrick McHenry,"""Americans received the biggest tax cut in history last year.""",5/29/2018,statement,Paul Specht,6/4/2018,https://www.politifact.com/factchecks/2018/jun/04/patrick-mchenry/nc-republican-repeats-false-tax-claim/,2,False,,,,,"""Americans received the biggest tax cut in history last year.""",1.0,False,"""Americans received the biggest tax cut in history last year.""",5.0,false,"""Americans received the biggest tax cut in history last year.""",5.0,false,1,False,,,
780,19136,false,New Jersey Democratic State Committee,"Says PolitiFact issued a True ruling on Paul Krugman calling ""Governor Christie a ‘fiscal phony.’""",6/1/2012,statement,Bill Wichert,6/6/2012,https://www.politifact.com/factchecks/2012/jun/06/new-jersey-democratic-state-committee/new-jersey-democrats-claims-politifact-said-it-was/,1,'true',,,,,"Says PolitiFact issued a True ruling on Paul Krugman calling ""Governor Christie a ‘fiscal phony.’""",1.0,No verdict,"Says PolitiFact issued a True ruling on Paul Krugman calling ""Governor Christie a ‘fiscal phony.’""",1.0,true,"Says PolitiFact issued a True ruling on Paul Krugman calling ""Governor Christie a ‘fiscal phony.’""",1.0,true,1,False,,,
781,6454,false,Brian Kolfage,"Says Sarah Jeong said, ""We need a castration lottery for white men. Every month we pull a birthday, sort the excess and snip some sacks, preferably in a big public gathering.""",9/20/2020,social_media,Noah Y. Kim,9/22/2020,https://www.politifact.com/factchecks/2020/sep/22/brian-kolfage/no-journalist-sarah-jeong-never-called-castration-/,1,'true',Content Moderation,,,,"Says Sarah Jeong said, ""We need a castration lottery for white men. Every month we pull a birthday, sort the excess and snip some sacks, preferably in a big public gathering.""",1.0,No verdict,"Says Sarah Jeong said, ""We need a castration lottery for white men. Every month we pull a birthday, sort the excess and snip some sacks, preferably in a big public gathering.""",8.0,False,"Says Sarah Jeong said, ""We need a castration lottery for white men. Every month we pull a birthday, sort the excess and snip some sacks, preferably in a big public gathering.""",8.0,False,10,false,,,
782,19150,false,Ron DeSantis,"In one year, the United Nations ""did 24 resolutions and 20 of them were against Israel.""",1/11/2018,other,Allison Graves,1/25/2018,https://www.politifact.com/factchecks/2018/jan/25/ron-desantis/fact-checking-rep-ron-desantis-claim-about-uns-tre/,3,'false',,,,,"In one year, the United Nations ""did 24 resolutions and 20 of them were against Israel.""",1.0,No verdict,"In one year, the United Nations ""did 24 resolutions and 20 of them were against Israel.""",2.0,False,"In one year, the United Nations ""did 24 resolutions and 20 of them were against Israel.""",2.0,False,1,'false',,,
783,18632,false,Michele Bachmann,"Ezekiel Emanuel, one of President Obama's key health care advisers, ""says medical care should be reserved for the nondisabled. So watch out if you're disabled.""",7/27/2009,statement,Robert Farley,8/12/2009,https://www.politifact.com/factchecks/2009/aug/12/michele-bachmann/bachmann-says-obama-health-adviser-thinks-health-c/,8,False,,,,,"Ezekiel Emanuel, one of President Obama's key health care advisers, ""says medical care should be reserved for the nondisabled. So watch out if you're disabled.""",1.0,False,"Ezekiel Emanuel, one of President Obama's key health care advisers, ""says medical care should be reserved for the nondisabled. So watch out if you're disabled.""",7.0,False,"Ezekiel Emanuel, one of President Obama's key health care advisers, ""says medical care should be reserved for the nondisabled. So watch out if you're disabled.""",7.0,False,1,false,,,
784,13458,false,Facebook posts,"""In 1916, the U.S. government predicted that by the 1940s all paper would come from hemp and that no more trees would need to be cut down.""",1/16/2014,blog,Louis Jacobson,1/17/2014,https://www.politifact.com/factchecks/2014/jan/17/facebook-posts/viral-internet-meme-says-us-government-predicted-1/,2,'true',,,,,"""In 1916, the U.S. government predicted that by the 1940s all paper would come from hemp and that no more trees would need to be cut down.""",1.0,False,"""In 1916, the U.S. government predicted that by the 1940s all paper would come from hemp and that no more trees would need to be cut down.""",1.0,True,"""In 1916, the U.S. government predicted that by the 1940s all paper would come from hemp and that no more trees would need to be cut down.""",1.0,True,1,False,,,
785,12178,mostly-true,Bill Nelson,"Says Donald Trump said he intends ""to open up additional areas off the coast to oil drilling"" during the campaign.",11/16/2016,speech,Amy Sherman,11/22/2016,https://www.politifact.com/factchecks/2016/nov/22/bill-nelson/bill-nelson-says-donald-trump-intends-expand-oil-d/,3,true,,,,,"Says Donald Trump said he intends ""to open up additional areas off the coast to oil drilling"" during the campaign.",1.0,True,"Says Donald Trump said he intends ""to open up additional areas off the coast to oil drilling"" during the campaign.",1.0,true,"Says Donald Trump said he intends ""to open up additional areas off the coast to oil drilling"" during the campaign.",1.0,true,1,True,,,
786,15949,mostly-false,Stephen Hayes,"""We've caught Iran cheating on the interim (nuclear) deal.""",12/28/2014,news,Jon Greenberg,12/31/2014,https://www.politifact.com/factchecks/2014/dec/31/stephen-hayes/hayes-iran-cheated-interim-nuclear-deal/,3,No verdict,,,,,"""We've caught Iran cheating on the interim (nuclear) deal.""",1.0,No verdict,"""We've caught Iran cheating on the interim (nuclear) deal.""",2.0,false,"""We've caught Iran cheating on the interim (nuclear) deal.""",2.0,false,1,False,,,
787,12807,false,Viral image,"Says Rep. Marjorie Taylor Greene said, ""If it weren’t for electricity, we’d all be watching TV by candlelight.""",2/17/2022,social_media,Ciara O'Rourke,2/18/2022,https://www.politifact.com/factchecks/2022/feb/18/viral-image/quote-about-watching-tv-candlelight-originated-com/,1,False,,,,,"Says Rep. Marjorie Taylor Greene said, ""If it weren’t for electricity, we’d all be watching TV by candlelight.""",1.0,False,"Says Rep. Marjorie Taylor Greene said, ""If it weren’t for electricity, we’d all be watching TV by candlelight.""",1.0,False,"Says Rep. Marjorie Taylor Greene said, ""If it weren’t for electricity, we’d all be watching TV by candlelight.""",1.0,False,1,False,,,
788,7898,mostly-true,Mike Foley,"Says Ohio law gives tax breaks ""to rich people who own private jets.""",4/25/2012,speech,Joe Guillen,5/8/2012,https://www.politifact.com/factchecks/2012/may/08/mike-foley/mike-foley-says-ohio-gives-tax-breaks-rich-people-/,2,'true',,,,,"Says Ohio law gives tax breaks ""to rich people who own private jets.""",,No verdict,"Says Ohio law gives tax breaks ""to rich people who own private jets.""",3.0,true,"Says Ohio law gives tax breaks ""to rich people who own private jets.""",3.0,true,1,'false',,,
789,8110,mostly-true,Bob Gibbs,"""If Obamacare is fully implemented, 30 million people will still be without health insurance.""",5/17/2013,social_media,Sabrina Eaton,6/10/2013,https://www.politifact.com/factchecks/2013/jun/10/bob-gibbs/rep-bob-gibbs-says-30-million-will-be-left-uninsur/,2,'true',,,,,"""If Obamacare is fully implemented, 30 million people will still be without health insurance.""",1.0,True,"""If Obamacare is fully implemented, 30 million people will still be without health insurance.""",1.0,false,"""If Obamacare is fully implemented, 30 million people will still be without health insurance.""",1.0,false,1,True,,,
790,618,false,Facebook posts,"Video shows ""Russian tank column totally destroyed by attack helicopter.""",5/19/2022,social_media,Ciara O'Rourke,5/20/2022,https://www.politifact.com/factchecks/2022/may/20/facebook-posts/no-isnt-real-video-russian-tanks-getting-destroyed/,1,No verdict,,,,,"Video shows ""Russian tank column totally destroyed by attack helicopter.""",1.0,True,"Video shows ""Russian tank column totally destroyed by attack helicopter.""",1.0,true,"Video shows ""Russian tank column totally destroyed by attack helicopter.""",1.0,true,1,Unverifiable,,,
791,7853,mostly-false,Tammy Baldwin,"Says Republicans are ""organizing to take people’s health care away.""",1/6/2017,news,Jonathan Anderson,2/8/2017,https://www.politifact.com/factchecks/2017/feb/08/tammy-baldwin/tammy-baldwin-republicans-are-organizing-take-peop/,3,'no verdict',,,,,"Says Republicans are ""organizing to take people’s health care away.""",1.0,No verdict,"Says Republicans are ""organizing to take people’s health care away.""",3.0,true,"Says Republicans are ""organizing to take people’s health care away.""",3.0,true,2,'false',,,
792,10494,mostly-false,Nancy Grace,"People on pot ""shoot each other ... stab each other ... strangle each other, drive under the influence, kill families.""",1/14/2014,other,Katie Sanders,1/24/2014,https://www.politifact.com/factchecks/2014/jan/24/nancy-grace/nancy-grace-says-pot-users-shoot-each-other-and-ki/,8,False,,,,,"People on pot ""shoot each other ... stab each other ... strangle each other, drive under the influence, kill families.""",1.0,No verdict,"People on pot ""shoot each other ... stab each other ... strangle each other, drive under the influence, kill families.""",7.0,False,"People on pot ""shoot each other ... stab each other ... strangle each other, drive under the influence, kill families.""",7.0,False,3,False,,,
793,18748,false,Rick Perry,"Says Bill White ""profiteered in the aftermath of Hurricane Rita.""",7/19/2010,blog,Meghan Ashford-Grooms,8/9/2010,https://www.politifact.com/factchecks/2010/aug/09/rick-perry/rick-perry-says-bill-white-profiteered-hurricane-r/,2,no verdict,,,,,"Says Bill White ""profiteered in the aftermath of Hurricane Rita.""",1.0,No verdict,"Says Bill White ""profiteered in the aftermath of Hurricane Rita.""",1.0,true,"Says Bill White ""profiteered in the aftermath of Hurricane Rita.""",1.0,true,1,'false',,,
794,2525,pants-fire,Infowars,"Says Loretta Lynch was part of ""a stunning collection of calls to violence and murder from the intolerant, unhinged leftists in the Democrat party.""",6/14/2017,news,Jon Greenberg,6/16/2017,https://www.politifact.com/factchecks/2017/jun/16/infowars/infowars-ridiculous-claim-dems-called-violence/,8,False,,,,,"Says Loretta Lynch was part of ""a stunning collection of calls to violence and murder from the intolerant, unhinged leftists in the Democrat party.""",5.0,False,"Says Loretta Lynch was part of ""a stunning collection of calls to violence and murder from the intolerant, unhinged leftists in the Democrat party.""",8.0,False,"Says Loretta Lynch was part of ""a stunning collection of calls to violence and murder from the intolerant, unhinged leftists in the Democrat party.""",8.0,False,6,false,,,
795,5307,false,André Carson,"""Our larger domestic threat is from racial supremacist groups.""",12/13/2015,news,Jon Greenberg,12/18/2015,https://www.politifact.com/factchecks/2015/dec/18/andre-carson/rep-carson-miscasts-racial-supremacists-greater-/,1,true,,,,,"""Our larger domestic threat is from racial supremacist groups.""",1.0,No verdict,"""Our larger domestic threat is from racial supremacist groups.""",1.0,true,"""Our larger domestic threat is from racial supremacist groups.""",1.0,true,2,Unverifiable,,,
796,12865,pants-fire,Donald Trump,"""The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were massive improprieties and fraud.""",11/17/2020,social_media,Noah Y. Kim,11/18/2020,https://www.politifact.com/factchecks/2020/nov/18/donald-trump/fact-checking-donald-trumps-tweet-firing-christoph/,7,False,,,,,"""The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were massive improprieties and fraud.""",3.0,False,"""The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were massive improprieties and fraud.""",3.0,false,"""The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were massive improprieties and fraud.""",3.0,false,2,False,,,
